Event Id,Year,Month,Country,Region,State,City,Attack Type,Target,Nation,Gang Name,Weapon,Weapon Type
1.97E+11,1972,6,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Great Britain,Protestant extremists,5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Irish Republican Extremists,5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Ardoyne,Assassination,Private Citizens & Property,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Irish Republican Extremists,5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Irish Republican Extremists,5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Terrorists/Non-State Militia,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Londonderry,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Portadown,Assassination,Private Citizens & Property,Northern Ireland,Irish Republican Extremists,5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Portadown,Assassination,Private Citizens & Property,Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Irish Republican Extremists,5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1972,7,Philippines,Southeast Asia,Metropolitan Manila,Quezon City,Bombing/Explosion,Business,Philippines,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,West Germany (FRG),Western Europe,Hamburg,Hamburg,Bombing/Explosion,Business,Germany,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1972,7,West Germany (FRG),Western Europe,Hamburg,Hamburg,Bombing/Explosion,Business,Germany,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1972,7,West Germany (FRG),Western Europe,Hamburg,Hamburg,Bombing/Explosion,Business,Germany,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1972,7,West Germany (FRG),Western Europe,Hamburg,Hamburg,Bombing/Explosion,Business,Germany,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Silverbridge,Bombing/Explosion,Military,Great Britain,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Crossmaglen,Bombing/Explosion,Military,Great Britain,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Police,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,Colombia,South America,Bogota,Bogota,Assassination,Government (Diplomatic),Sweden,Unknown,5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Police,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Bombing/Explosion,Business,Northern Ireland,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Strabane,Bombing/Explosion,Private Citizens & Property,Northern Ireland,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Armed Assault,Private Citizens & Property,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Bombing/Explosion,Business,Northern Ireland,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1972,7,Philippines,Southeast Asia,Pampanga,Angeles,Armed Assault,Military,United States,Unknown,5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Bombing/Explosion,Private Citizens & Property,Northern Ireland,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Terrorists/Non-State Militia,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Bombing/Explosion,Private Citizens & Property,Northern Ireland,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Hostage Taking (Kidnapping),Military,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Terrorists/Non-State Militia,Northern Ireland,Official Irish Republican Army (OIRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms
1.97E+11,1972,7,Uruguay,South America,Montevideo,Montevideo,Hostage Taking (Kidnapping),Journalists & Media,United States,OPR-33,13,Unknown
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Dundonald,Assassination,Private Citizens & Property,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1972,7,United States,North America,Florida,Miami,Hijacking,Airports & Aircraft,United States,Black Panthers,13,Unknown
1.97E+11,1972,7,United Kingdom,Western Europe,Northern Ireland,Claudy,Bombing/Explosion,Private Citizens & Property,Northern Ireland,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1972,8,Iran,Middle East & North Africa,Tehran,tehran,Bombing/Explosion,Government (Diplomatic),Jordan,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Strabane,Bombing/Explosion,Military,Great Britain,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Portadown,Assassination,Private Citizens & Property,Northern Ireland,Ulster Freedom Fighters (UFF),9,Melee
1.97E+11,1972,8,Italy,Western Europe,Friuli-Venezia Giulia,Trieste,Bombing/Explosion,Utilities,Italy,Black September,6,Explosives/Bombs/Dynamite
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Lisnaskea,Bombing/Explosion,Military,Great Britain,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Newtownbutler,Assassination,Military,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,8,Iran,Middle East & North Africa,Fars,shiraz,Bombing/Explosion,Government (Diplomatic),Iran,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Protestant extremists,5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Protestant extremists,9,Melee
1.97E+11,1972,8,Iran,Middle East & North Africa,Tehran,Tehran,Bombing/Explosion,Business,Iran,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Bombing/Explosion,Military,Great Britain,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,8,Italy,Western Europe,Lazio,Rome,Bombing/Explosion,Airports & Aircraft,Israel,Black September,6,Explosives/Bombs/Dynamite
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Business,Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,8,United States,North America,New York,New York City,Facility/Infrastructure Attack,Business,United States,Puerto Rican Revolutionary Movement,8,Incendiary
1.97E+11,1972,8,United States,North America,New York,New York City,Facility/Infrastructure Attack,Business,United States,Puerto Rican Revolutionary Movement,8,Incendiary
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Bombing/Explosion,Military,Great Britain,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1972,8,United States,North America,New York,New York City,Facility/Infrastructure Attack,Business,United States,Puerto Rican Revolutionary Movement,8,Incendiary
1.97E+11,1972,8,United States,North America,New York,New York City,Facility/Infrastructure Attack,Business,United States,Puerto Rican Revolutionary Movement,8,Incendiary
1.97E+11,1972,8,United States,North America,New York,New York City,Facility/Infrastructure Attack,Business,United States,Puerto Rican Revolutionary Movement,8,Incendiary
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,8,Lebanon,Middle East & North Africa,Beirut,Beirut,Hijacking,Airports & Aircraft,Yemen,Unknown,13,Unknown
1.97E+11,1972,8,Iran,Middle East & North Africa,Khuzestan,Abadan,Bombing/Explosion,Utilities,Iran,Unknown,6,Explosives/Bombs/Dynamite
1.97E+11,1972,8,Philippines,Southeast Asia,Pampanga,Mabalacat City,Armed Assault,Police,United States,Unknown,5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Armed Assault,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Crossmaglen,Bombing/Explosion,Military,Great Britain,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Londonderry,Armed Assault,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Londonderry,Armed Assault,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Enniskillen,Bombing/Explosion,Military,Northern Ireland,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Volunteer Force (UVF),5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Creggan,Armed Assault,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Armed Assault,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Newtownbutler,Bombing/Explosion,Private Citizens & Property,Northern Ireland,Irish Republican Army (IRA),6,Explosives/Bombs/Dynamite
1.97E+11,1972,8,Spain,Western Europe,Biscay,Galdacano,Assassination,Police,Spain,Basque Fatherland and Freedom (ETA),5,Firearms
1.97E+11,1972,8,Greece,Western Europe,Attica,Athens,Bombing/Explosion,Government (Diplomatic),United States,Popular Revolutionary Resistance Group,6,Explosives/Bombs/Dynamite
1.97E+11,1972,8,France,Western Europe,Paris,Paris,Hostage Taking (Kidnapping),Government (Diplomatic),Jordan,Unknown,13,Unknown
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Armed Assault,Military,Great Britain,Irish Republican Army (IRA),5,Firearms
1.97E+11,1972,8,United Kingdom,Western Europe,Northern Ireland,Belfast,Assassination,Private Citizens & Property,Northern Ireland,Ulster Freedom Fighters (UFF),5,Firearms
